3034,11968,Summer,1920,Hockey Men's Hockey,Silver
3035,11971,Summer,1924,Rowing Men's Coxless Fours,Silver
3036,11977,Summer,1928,Athletics Men's Hammer Throw,Bronze
3037,11981,Summer,1924,"Shooting Men's Trap, Team",Silver
3038,11982,Summer,2000,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
3039,11983,Summer,1972,Athletics Men's 200 metres,Silver
3040,11983,Summer,1972,Athletics Men's 4 x 100 metres Relay,Gold
3041,11986,Summer,1964,Athletics Women's 200 metres,Bronze
3042,11988,Summer,1992,Athletics Men's 4 x 400 metres Relay,Bronze
3043,11988,Summer,1996,Athletics Men's 400 metres,Silver
3044,11988,Summer,1996,Athletics Men's 4 x 400 metres Relay,Silver
3045,11993,Summer,1904,Lacrosse Men's Lacrosse,Bronze
3046,11994,Summer,1904,Lacrosse Men's Lacrosse,Bronze
3047,11995,Summer,2004,"Equestrianism Mixed Three-Day Event, Team",Bronze
3048,11996,Summer,1956,Sailing Mixed Two Person Heavyweight Dinghy,Bronze
3049,12001,Winter,1992,"Short Track Speed Skating Men's 1,000 metres",Silver
3050,12001,Winter,1992,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
3051,12003,Summer,2000,Sailing Mixed One Person Dinghy,Bronze
3052,12019,Summer,1908,Rowing Men's Single Sculls,Gold
3053,12020,Summer,2016,Football Women's Football,Silver
3054,12023,Summer,2000,Athletics Men's 4 x 400 metres Relay,Silver
3055,12026,Summer,1920,Art Competitions Mixed Literature,Bronze
3056,12029,Summer,1936,"Canoeing Men's Folding Kayak Doubles, 10 kilometres",Gold
3057,12035,Summer,1980,"Wrestling Men's Flyweight, Greco-Roman",Gold
3058,12036,Summer,1980,Weightlifting Men's Light-Heavyweight,Silver
3059,12039,Summer,1972,Athletics Women's High Jump,Silver
3060,12039,Summer,1976,Athletics Women's High Jump,Bronze
3061,12048,Winter,1998,Ice Hockey Women's Ice Hockey,Gold
3062,12054,Winter,1988,Speed Skating Women's 500 metres,Gold
3063,12054,Winter,1988,"Speed Skating Women's 1,000 metres",Bronze
3064,12054,Winter,1992,Speed Skating Women's 500 metres,Gold
3065,12054,Winter,1992,"Speed Skating Women's 1,000 metres",Gold
3066,12054,Winter,1994,Speed Skating Women's 500 metres,Gold
3067,12054,Winter,1994,"Speed Skating Women's 1,000 metres",Gold
3068,12056,Summer,1932,Rowing Men's Coxed Eights,Gold
3069,12058,Summer,1932,"Art Competitions Mixed Painting, Drawings And Water Colors",Gold
3070,12059,Summer,1956,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
3071,12065,Summer,1964,Rowing Men's Coxless Pairs,Silver
3072,12068,Summer,1896,"Athletics Men's 1,500 metres",Silver
3073,12071,Summer,1996,Athletics Men's 4 x 400 metres Relay,Bronze
3074,12083,Winter,2002,Ice Hockey Men's Ice Hockey,Gold
3075,12086,Summer,2012,Athletics Men's 100 metres,Silver
3076,12086,Summer,2012,Athletics Men's 200 metres,Silver
3077,12086,Summer,2012,Athletics Men's 4 x 100 metres Relay,Gold
3078,12086,Summer,2016,Athletics Men's 4 x 100 metres Relay,Gold
3079,12095,Summer,2000,Sailing Mixed Three Person Keelboat,Gold
3080,12100,Winter,2002,Snowboarding Women's Parallel Giant Slalom,Gold
3081,12106,Summer,1904,Lacrosse Men's Lacrosse,Gold
3082,12113,Summer,2004,Rhythmic Gymnastics Women's Group,Silver
3083,12113,Summer,2012,Rhythmic Gymnastics Women's Group,Bronze
3084,12114,Summer,1924,"Cycling Men's Road Race, Individual",Gold
3085,12114,Summer,1924,"Cycling Men's Road Race, Team",Gold
3086,12115,Summer,1900,Sailing Mixed 2-3 Ton,Gold
3087,12115,Summer,1900,Sailing Mixed 2-3 Ton,Gold
3088,12119,Summer,1980,Weightlifting Men's Heavyweight I,Bronze
3089,12146,Summer,1936,Athletics Women's 4 x 100 metres Relay,Gold
3090,12152,Summer,1992,Volleyball Men's Volleyball,Silver
3091,12152,Summer,1996,Volleyball Men's Volleyball,Gold
3092,12154,Summer,2000,Gymnastics Men's Horse Vault,Bronze
3093,12154,Summer,2008,Gymnastics Men's Horse Vault,Gold
3094,12157,Summer,1928,Water Polo Men's Water Polo,Gold
3095,12166,Summer,1948,Athletics Women's 100 metres,Gold
3096,12166,Summer,1948,Athletics Women's 200 metres,Gold
3097,12166,Summer,1948,Athletics Women's 80 metres Hurdles,Gold
3098,12166,Summer,1948,Athletics Women's 4 x 100 metres Relay,Gold
3099,12170,Summer,2000,Beach Volleyball Men's Beach Volleyball,Gold
3100,12173,Summer,2012,Water Polo Women's Water Polo,Silver
3101,12174,Summer,1960,Basketball Men's Basketball,Bronze
3102,12178,Summer,2000,Rowing Women's Lightweight Double Sculls,Silver
3103,12178,Summer,2004,Rowing Women's Lightweight Double Sculls,Silver
3104,12183,Summer,1992,Judo Women's Lightweight,Gold
3105,12189,Summer,1936,Athletics Men's Hammer Throw,Silver
3106,12200,Summer,1984,"Wrestling Men's Super-Heavyweight, Greco-Roman",Gold
3107,12203,Summer,1960,Basketball Men's Basketball,Bronze
3108,12206,Summer,2000,"Cycling Women's Mountainbike, Cross-Country",Silver
3109,12209,Summer,1976,Cycling Men's 100 kilometres Team Time Trial,Bronze
3110,12211,Summer,1912,Shooting Men's Trap,Bronze
3111,12214,Summer,1964,Boxing Men's Light-Welterweight,Bronze
3112,12227,Summer,1980,Hockey Women's Hockey,Silver
3113,12244,Summer,2008,Athletics Men's 4 x 100 metres Relay,Gold
3114,12244,Summer,2012,Athletics Men's 4 x 100 metres Relay,Silver
3115,12248,Summer,1920,Swimming Women's 100 metres Freestyle,Gold
3116,12248,Summer,1920,Swimming Women's 300 metres Freestyle,Gold
3117,12248,Summer,1920,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
3118,12250,Winter,2006,Snowboarding Women's Halfpipe,Silver
3119,12257,Summer,1928,Rowing Men's Coxed Eights,Gold
3120,12260,Summer,1920,"Athletics Men's 3,000 metres, Team",Silver
3121,12269,Summer,1960,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
3122,12273,Summer,1988,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
3123,12278,Summer,2000,"Equestrianism Mixed Dressage, Team",Bronze
3124,12279,Summer,2004,"Shooting Men's Running Target, 10 metres",Silver
3125,12280,Summer,1980,"Equestrianism Mixed Three-Day Event, Individual",Silver
3126,12280,Summer,1980,"Equestrianism Mixed Three-Day Event, Team",Gold
3127,12281,Winter,1968,Ice Hockey Men's Ice Hockey,Gold
3128,12282,Winter,1972,Ice Hockey Men's Ice Hockey,Gold
3129,12286,Summer,1920,Water Polo Men's Water Polo,Silver
3130,12286,Summer,1920,Swimming Men's 100 metres Backstroke,Bronze
3131,12286,Summer,1924,Water Polo Men's Water Polo,Silver
3132,12286,Summer,1936,Water Polo Men's Water Polo,Bronze
3133,12287,Summer,1920,Water Polo Men's Water Polo,Silver
3134,12287,Summer,1924,Water Polo Men's Water Polo,Silver
3135,12288,Summer,1956,Basketball Men's Basketball,Bronze
3136,12290,Summer,2008,Handball Women's Handball,Silver
3137,12290,Summer,2016,Handball Women's Handball,Gold
3138,12291,Summer,2012,Rhythmic Gymnastics Women's Group,Gold
3139,12291,Summer,2016,Rhythmic Gymnastics Women's Group,Gold
3140,12293,Summer,1900,Football Men's Football,Silver
3141,12301,Summer,1984,Hockey Men's Hockey,Silver
3142,12301,Summer,1988,Hockey Men's Hockey,Silver
3143,12303,Summer,1988,"Cycling Men's Team Pursuit, 4,000 metres",Silver
3144,12307,Summer,1976,"Equestrianism Mixed Three-Day Event, Team",Silver
3145,12307,Summer,1992,"Equestrianism Mixed Three-Day Event, Individual",Silver
3146,12307,Summer,1992,"Equestrianism Mixed Three-Day Event, Team",Bronze
3147,12312,Summer,1936,Handball Men's Handball,Bronze
3148,12315,Summer,1972,Football Men's Football,Bronze
3149,12315,Summer,1976,Football Men's Football,Bronze
3150,12317,Winter,2010,Speed Skating Men's Team Pursuit (8 laps),Bronze
3151,12317,Winter,2014,"Speed Skating Men's 5,000 metres",Silver
3152,12317,Winter,2014,Speed Skating Men's Team Pursuit (8 laps),Gold
3153,12326,Summer,1936,"Art Competitions Mixed Sculpturing, Statues",Bronze
3154,12327,Summer,1952,Gymnastics Women's Team Portable Apparatus,Gold
3155,12328,Winter,1964,Ice Hockey Men's Ice Hockey,Silver
3156,12331,Summer,1912,Diving Men's Platform,Bronze
3157,12337,Summer,1912,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Gold
3158,12337,Summer,1920,"Shooting Men's Military Rifle, Prone, 600 metres, Team",Bronze
3159,12338,Winter,1952,Ice Hockey Men's Ice Hockey,Bronze
3160,12343,Winter,1988,Ice Hockey Men's Ice Hockey,Silver
3161,12353,Summer,1952,Rowing Men's Coxless Fours,Silver
3162,12358,Summer,1908,"Shooting Men's Free Rifle, 1,000 Yards",Bronze
3163,12377,Summer,1960,"Wrestling Men's Welterweight, Freestyle",Gold
3164,12382,Summer,1988,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
3165,12382,Summer,1992,"Canoeing Men's Kayak Doubles, 500 metres",Gold
3166,12382,Summer,1992,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
3167,12382,Summer,1996,"Canoeing Men's Kayak Doubles, 500 metres",Gold
3168,12382,Summer,1996,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver
3169,12399,Summer,2016,Swimming Women's 50 metres Freestyle,Gold
3170,12399,Summer,2016,Swimming Women's 4 x 100 metres Medley Relay,Bronze
3171,12408,Summer,1992,Hockey Men's Hockey,Gold
3172,12412,Summer,1948,"Cycling Men's Team Pursuit, 4,000 metres",Gold
3173,12433,Summer,1972,Boxing Men's Flyweight,Bronze
3174,12433,Summer,1976,Boxing Men's Flyweight,Bronze
3175,12437,Summer,1956,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Bronze
3176,12440,Summer,1932,Rowing Men's Coxed Eights,Bronze
3177,12442,Summer,1968,Athletics Women's 400 metres,Silver
3178,12443,Summer,1992,"Cycling Men's Individual Pursuit, 4,000 metres",Gold
3179,12443,Summer,1996,Cycling Men's Individual Time Trial,Bronze
3180,12444,Summer,1936,Sailing Mixed 6 metres,Gold
3181,12448,Summer,1912,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
3182,12467,Summer,1992,Rowing Women's Coxed Eights,Silver
3183,12469,Summer,1948,Football Men's Football,Silver
3184,12469,Summer,1952,Football Men's Football,Silver
3185,12474,Summer,1980,"Equestrianism Mixed Jumping, Team",Silver
3186,12478,Summer,1948,"Wrestling Men's Heavyweight, Freestyle",Gold
3187,12481,Summer,1952,Gymnastics Women's Team All-Around,Bronze
3188,12485,Summer,2000,Gymnastics Women's Team All-Around,Gold
3189,12490,Summer,2012,"Cycling Men's Team Pursuit, 4,000 metres",Silver
3190,12490,Summer,2016,"Cycling Men's Team Pursuit, 4,000 metres",Silver
3191,12493,Winter,1956,Ice Hockey Men's Ice Hockey,Gold
3192,12494,Winter,2014,Figure Skating Mixed Team,Gold
3193,12496,Summer,2016,Handball Women's Handball,Gold
3194,12502,Summer,1976,Handball Women's Handball,Gold
3195,12502,Summer,1980,Handball Women's Handball,Gold
3196,12510,Summer,1984,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
3197,12511,Summer,2016,Hockey Men's Hockey,Silver
3198,12512,Summer,1960,Basketball Men's Basketball,Bronze
3199,12518,Summer,1936,"Fencing Men's Foil, Individual",Bronze
3200,12518,Summer,1936,"Fencing Men's Foil, Team",Gold
3201,12522,Summer,1952,Gymnastics Women's Individual All-Around,Silver
3202,12522,Summer,1952,Gymnastics Women's Team All-Around,Gold
3203,12522,Summer,1952,Gymnastics Women's Team Portable Apparatus,Silver
3204,12522,Summer,1952,Gymnastics Women's Balance Beam,Gold
3205,12524,Winter,1968,Alpine Skiing Women's Giant Slalom,Bronze
3206,12526,Summer,1928,Hockey Men's Hockey,Bronze
3207,12527,Summer,1960,Weightlifting Men's Light-Heavyweight,Bronze
3208,12534,Summer,1980,Athletics Women's 200 metres,Silver
3209,12534,Summer,1980,Athletics Women's 4 x 100 metres Relay,Silver
3210,12536,Summer,1956,Basketball Men's Basketball,Silver
3211,12540,Summer,1996,Rhythmic Gymnastics Women's Group,Bronze
3212,12560,Summer,1924,Sailing Mixed 8 metres,Gold
3213,12563,Summer,1896,"Gymnastics Men's Parallel Bars, Teams",Gold
3214,12563,Summer,1896,"Gymnastics Men's Horizontal Bar, Teams",Gold
3215,12565,Winter,1924,Figure Skating Men's Singles,Silver
3216,12565,Winter,1928,Figure Skating Men's Singles,Silver
3217,12567,Summer,1900,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Gold
3218,12574,Summer,2004,"Fencing Men's epee, Team",Silver
3219,12574,Summer,2016,"Fencing Men's epee, Team",Bronze
3220,12578,Summer,1920,"Gymnastics Men's Team All-Around, Free System",Silver
3221,12583,Summer,1972,Athletics Women's 4 x 400 metres Relay,Bronze
3222,12584,Summer,1932,Hockey Men's Hockey,Bronze
3223,12587,Summer,1976,Sailing Mixed Two Person Dinghy,Gold
3224,12593,Summer,2016,Water Polo Men's Water Polo,Bronze
3225,12595,Summer,1980,Cycling Men's 100 kilometres Team Time Trial,Silver
3226,12596,Winter,2002,"Speed Skating Men's 5,000 metres",Bronze
3227,12600,Summer,1976,Athletics Women's 4 x 100 metres Relay,Gold
3228,12602,Summer,1988,Rowing Men's Double Sculls,Silver
3229,12610,Summer,1992,Hockey Men's Hockey,Silver
3230,12616,Summer,1996,Basketball Men's Basketball,Silver
3231,12619,Summer,1920,"Shooting Men's Military Rifle, Prone, 600 metres, Team",Silver
3232,12623,Summer,1960,Water Polo Men's Water Polo,Bronze
3233,12623,Summer,1964,Water Polo Men's Water Polo,Gold
3234,12623,Summer,1968,Water Polo Men's Water Polo,Bronze
3235,12623,Summer,1972,Water Polo Men's Water Polo,Silver
3236,12629,Summer,1976,Athletics Women's Pentathlon,Silver
3237,12630,Summer,1964,"Cycling Men's Tandem Sprint, 2,000 metres",Silver
3238,12636,Summer,1952,Gymnastics Women's Team All-Around,Silver
3239,12636,Summer,1952,Gymnastics Women's Team Portable Apparatus,Bronze
3240,12636,Summer,1956,Gymnastics Women's Team All-Around,Silver
3241,12636,Summer,1956,Gymnastics Women's Team Portable Apparatus,Gold
3242,12639,Summer,1908,"Athletics Men's 1,600 metres Medley Relay",Bronze
3243,12653,Summer,2012,Badminton Men's Doubles,Silver
3244,12663,Summer,1984,Hockey Women's Hockey,Gold
3245,12673,Winter,2014,Speed Skating Women's 500 metres,Bronze
3246,12673,Winter,2014,"Speed Skating Women's 1,000 metres",Bronze
3247,12676,Summer,1980,"Fencing Women's Foil, Team",Gold
3248,12678,Summer,1976,Gymnastics Men's Horizontal Bar,Bronze
3249,12684,Summer,1988,Sailing Mixed Windsurfer,Silver
3250,12686,Summer,1948,Hockey Men's Hockey,Bronze
3251,12686,Summer,1952,Hockey Men's Hockey,Silver
3252,12690,Summer,1924,Polo Men's Polo,Silver
3253,12693,Summer,1980,Rowing Women's Coxed Eights,Gold
3254,12694,Summer,1976,Rowing Women's Double Sculls,Silver
3255,12696,Summer,1900,"Shooting Men's Free Pistol, 50 metres, Team",Bronze
3256,12700,Summer,1932,Rowing Men's Double Sculls,Silver
3257,12702,Summer,2000,Weightlifting Men's Lightweight,Gold
3258,12707,Summer,2012,"Shooting Women's Air Rifle, 10 metres",Silver
3259,12712,Winter,2006,Biathlon Women's 4 x 6 kilometres Relay,Gold
3260,12712,Winter,2010,Biathlon Women's 4 x 6 kilometres Relay,Gold
3261,12719,Summer,1912,"Fencing Men's Sabre, Team",Silver
3262,12724,Summer,1952,"Shooting Men's Free Rifle, Three Positions, 300 metres",Gold
3263,12724,Summer,1956,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Gold
3264,12725,Summer,1976,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
3265,12727,Summer,1956,"Fencing Men's Sabre, Team",Bronze
3266,12732,Summer,1976,Basketball Women's Basketball,Bronze
3267,12732,Summer,1980,Basketball Women's Basketball,Silver
3268,12736,Summer,1992,Handball Women's Handball,Bronze
3269,12737,Summer,1980,Swimming Women's 200 metres Breaststroke,Bronze
3270,12738,Summer,2016,Basketball Men's Basketball,Silver
3271,12740,Summer,2016,Taekwondo Women's Flyweight,Silver
3272,12741,Summer,2008,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
3273,12741,Summer,2012,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver
3274,12742,Summer,2008,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
3275,12742,Summer,2012,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver
3276,12748,Summer,1956,Weightlifting Men's Middleweight,Gold
3277,12750,Summer,1932,"Fencing Women's Foil, Individual",Bronze
3278,12755,Summer,1976,Diving Men's Springboard,Gold
3279,12757,Summer,2016,Rowing Women's Coxed Eights,Bronze
3280,12762,Summer,1988,Gymnastics Women's Individual All-Around,Bronze
3281,12762,Summer,1988,Gymnastics Women's Team All-Around,Gold
3282,12762,Summer,1988,Gymnastics Women's Floor Exercise,Silver
3283,12762,Summer,1988,Gymnastics Women's Horse Vault,Gold
3284,12762,Summer,1992,Gymnastics Women's Team All-Around,Gold
3285,12763,Summer,1996,"Wrestling Men's Lightweight, Freestyle",Gold
3286,12764,Summer,1928,"Wrestling Men's Light-Heavyweight, Freestyle",Silver
3287,12766,Summer,1976,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
3288,12766,Summer,1976,Swimming Women's 100 metres Butterfly,Bronze
3289,12766,Summer,1976,Swimming Women's 4 x 100 metres Medley Relay,Silver
3290,12767,Summer,1972,"Wrestling Men's Flyweight, Greco-Roman",Bronze
3291,12779,Summer,1988,Swimming Women's 100 metres Breaststroke,Gold
3292,12784,Summer,1992,Athletics Women's 4 x 100 metres Relay,Silver
3293,12786,Summer,1988,Rowing Men's Quadruple Sculls,Bronze
3294,12791,Summer,1964,Judo Men's Lightweight,Bronze
3295,12805,Summer,1960,"Wrestling Men's Heavyweight, Greco-Roman",Gold
3296,12813,Winter,2006,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
3297,12813,Winter,2014,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
3298,12814,Summer,1924,"Cycling Men's Road Race, Team",Bronze
3299,12815,Summer,1948,Sailing Mixed Three Person Keelboat,Silver
3300,12815,Summer,1956,Sailing Mixed Three Person Keelboat,Gold
3301,12817,Summer,1912,"Wrestling Men's Middleweight B, Greco-Roman",Silver
3302,12819,Summer,2004,Judo Women's Middleweight,Bronze
3303,12820,Winter,2014,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
3304,12832,Summer,1972,Rowing Men's Double Sculls,Bronze
3305,12834,Summer,1908,Gymnastics Men's Team All-Around,Silver
3306,12842,Summer,1908,Football Men's Football,Silver
3307,12844,Summer,1988,Rowing Men's Coxless Fours,Silver
3308,12844,Summer,1992,Rowing Men's Coxless Fours,Silver
3309,12851,Summer,1996,"Fencing Men's Foil, Individual",Bronze
3310,12860,Summer,1908,Water Polo Men's Water Polo,Silver
3311,12860,Summer,1912,Water Polo Men's Water Polo,Bronze
3312,12860,Summer,1920,"Fencing Men's epee, Team",Silver
3313,12867,Summer,2004,"Fencing Men's epee, Team",Gold
3314,12868,Summer,1980,"Fencing Men's epee, Team",Gold
3315,12868,Summer,1984,"Fencing Men's epee, Individual",Gold
3316,12868,Summer,1984,"Fencing Men's epee, Team",Silver
3317,12882,Summer,1972,Athletics Men's 800 metres,Bronze
3318,12884,Summer,2000,"Athletics Men's 3,000 metres Steeplechase",Silver
3319,12885,Winter,1988,Figure Skating Men's Singles,Gold
3320,12886,Summer,2004,"Equestrianism Mixed Three-Day Event, Team",Gold
3321,12887,Summer,1952,Swimming Men's 400 metres Freestyle,Gold
3322,12887,Summer,1952,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
3323,12889,Summer,1912,"Shooting Men's Small-Bore Rifle, Disappearing Target, 25 metres, Team",Gold
3324,12892,Summer,1992,"Canoeing Men's Canadian Doubles, 1,000 metres",Bronze
3325,12903,Summer,1992,Sailing Mixed Two Person Heavyweight Dinghy,Bronze
3326,12904,Summer,1988,Sailing Mixed Two Person Heavyweight Dinghy,Gold
3327,12904,Summer,1992,Sailing Mixed Two Person Heavyweight Dinghy,Bronze
3328,12907,Summer,2004,"Fencing Women's epee, Team",Silver
3329,12911,Summer,1932,Hockey Men's Hockey,Gold
3330,12929,Summer,1896,Tennis Men's Singles,Gold
3331,12929,Summer,1896,Tennis Men's Doubles,Gold
3332,12941,Summer,1984,Athletics Women's 4 x 100 metres Relay,Gold
3333,12944,Winter,1992,Ice Hockey Men's Ice Hockey,Gold
3334,12946,Summer,1996,Athletics Men's 100 metres,Bronze
3335,12946,Summer,1996,Athletics Men's 200 metres,Bronze
3336,12946,Summer,2000,Athletics Men's 100 metres,Silver
3337,12946,Summer,2000,Athletics Men's 200 metres,Bronze
3338,12950,Summer,1964,"Equestrianism Mixed Dressage, Individual",Silver
3339,12950,Summer,1964,"Equestrianism Mixed Dressage, Team",Gold
3340,12950,Summer,1976,"Equestrianism Mixed Dressage, Individual",Silver
3341,12950,Summer,1976,"Equestrianism Mixed Dressage, Team",Gold
3342,12951,Summer,1952,Sailing Mixed Three Person Keelboat,Silver
3343,12966,Summer,1924,"Shooting Men's Running Target, Single Shot",Gold
3344,12966,Summer,1924,"Shooting Men's Running Target, Single Shot, Team",Bronze
3345,12970,Summer,1984,Hockey Women's Hockey,Gold
3346,12970,Summer,1988,Hockey Women's Hockey,Bronze
3347,12976,Summer,1984,Boxing Men's Light-Flyweight,Bronze
3348,12981,Summer,2016,"Wrestling Men's Welterweight, Greco-Roman",Bronze
3349,12984,Summer,2008,Table Tennis Men's Team,Silver
3350,12984,Summer,2012,Table Tennis Men's Team,Bronze
3351,12984,Summer,2016,Table Tennis Men's Team,Bronze
3352,12993,Winter,1948,Ice Hockey Men's Ice Hockey,Bronze
3353,12999,Summer,1968,Rowing Men's Coxed Fours,Bronze
3354,13013,Summer,1952,Boxing Men's Lightweight,Gold
3355,13017,Summer,1972,Basketball Men's Basketball,Gold
3356,13018,Summer,1960,"Athletics Men's 10,000 metres",Gold
3357,13029,Summer,2008,Athletics Men's 100 metres,Gold
3358,13029,Summer,2008,Athletics Men's 200 metres,Gold
3359,13029,Summer,2012,Athletics Men's 100 metres,Gold
3360,13029,Summer,2012,Athletics Men's 200 metres,Gold
3361,13029,Summer,2012,Athletics Men's 4 x 100 metres Relay,Gold
3362,13029,Summer,2016,Athletics Men's 100 metres,Gold
3363,13029,Summer,2016,Athletics Men's 200 metres,Gold
3364,13029,Summer,2016,Athletics Men's 4 x 100 metres Relay,Gold
3365,13033,Summer,1932,"Equestrianism Men's Dressage, Team",Silver
3366,13033,Summer,1948,"Equestrianism Men's Dressage, Individual",Bronze
3367,13033,Summer,1952,"Equestrianism Mixed Dressage, Team",Gold
3368,13033,Summer,1956,"Equestrianism Mixed Dressage, Team",Gold
3369,13034,Summer,1912,"Equestrianism Men's Dressage, Individual",Silver
3370,13042,Summer,1996,Basketball Women's Basketball,Gold
3371,13042,Summer,2000,Basketball Women's Basketball,Gold
3372,13050,Summer,1952,Water Polo Men's Water Polo,Gold
3373,13050,Summer,1956,Water Polo Men's Water Polo,Gold
3374,13067,Summer,1988,Football Men's Football,Bronze
3375,13069,Summer,1992,Modern Pentathlon Men's Team,Bronze
3376,13071,Summer,1968,Athletics Men's 4 x 400 metres Relay,Silver
3377,13076,Summer,1952,Rowing Men's Coxless Fours,Gold
3378,13079,Summer,1964,Water Polo Men's Water Polo,Silver
3379,13079,Summer,1968,Water Polo Men's Water Polo,Gold
3380,13084,Summer,1928,Rowing Men's Coxless Fours,Bronze
3381,13087,Winter,1964,Bobsleigh Men's Two,Silver
3382,13091,Summer,1980,Basketball Men's Basketball,Silver
3383,13106,Summer,2000,Basketball Men's Basketball,Silver
3384,13108,Summer,1920,Gymnastics Men's Team All-Around,Gold
3385,13112,Summer,1980,Rowing Women's Coxed Quadruple Sculls,Bronze
3386,13117,Summer,1948,Sailing Mixed Two Person Keelboat,Gold
3387,13120,Summer,2012,Rowing Men's Coxless Pairs,Gold
3388,13120,Summer,2016,Rowing Men's Coxless Pairs,Gold
3389,13125,Summer,1980,Rowing Women's Coxed Eights,Bronze
3390,13127,Summer,1972,Athletics Men's Hammer Throw,Gold
3391,13127,Summer,1976,Athletics Men's Hammer Throw,Bronze
3392,13128,Summer,2000,Gymnastics Men's Team All-Around,Bronze
3393,13128,Summer,2000,Gymnastics Men's Horse Vault,Silver
3394,13131,Summer,2016,Athletics Men's High Jump,Bronze
3395,13135,Summer,1988,"Athletics Women's 10,000 metres",Gold
3396,13144,Summer,1948,Rowing Men's Coxless Fours,Silver
3397,13145,Summer,1912,"Equestrianism Men's Dressage, Individual",Gold
3398,13145,Summer,1928,"Equestrianism Men's Dressage, Team",Silver
3399,13151,Summer,1932,"Fencing Men's Foil, Team",Gold
3400,13151,Summer,1936,"Fencing Men's Foil, Team",Silver
3401,13153,Summer,1936,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver
3402,13155,Summer,1980,"Cycling Men's Individual Pursuit, 4,000 metres",Silver
3403,13166,Summer,2004,Football Men's Football,Bronze
3404,13187,Summer,2008,Baseball Men's Baseball,Gold
3405,13197,Summer,1906,"Athletics Men's 1,500 metres Walk",Gold
3406,13197,Summer,1908,"Athletics Men's 3 mile, Team",Silver
3407,13197,Summer,1912,"Athletics Men's 3,000 metres, Team",Gold
3408,13200,Winter,2010,Ice Hockey Women's Ice Hockey,Gold
3409,13202,Summer,1948,Rowing Men's Coxless Pairs,Bronze
3410,13203,Summer,1912,Gymnastics Men's Team All-Around,Gold
3411,13205,Winter,1972,Bobsleigh Men's Four,Silver
3412,13216,Summer,1948,"Fencing Men's Foil, Team",Gold
3413,13219,Summer,2012,Volleyball Men's Volleyball,Bronze
3414,13227,Summer,2004,Judo Women's Lightweight,Gold
3415,13229,Summer,2012,Weightlifting Men's Heavyweight,Bronze
3416,13230,Summer,1972,Weightlifting Men's Super-Heavyweight,Bronze
3417,13230,Summer,1976,Weightlifting Men's Super-Heavyweight,Silver
3418,13233,Winter,1964,Alpine Skiing Men's Giant Slalom,Gold
3419,13234,Winter,1924,"Ski Jumping Men's Normal Hill, Individual",Silver
3420,13244,Summer,1908,"Shooting Men's Small-Bore Rifle, 50 and 100 yards, Team",Bronze
3421,13249,Summer,1924,Rugby Men's Rugby,Silver
3422,13251,Summer,2012,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
3423,13264,Summer,1948,Basketball Men's Basketball,Silver
3424,13265,Summer,1920,Ice Hockey Men's Ice Hockey,Silver
3425,13270,Summer,1980,"Fencing Men's Foil, Team",Gold
3426,13271,Summer,1908,"Athletics Men's 3 mile, Team",Bronze
3427,13275,Summer,1932,Gymnastics Men's Pommelled Horse,Silver
3428,13276,Summer,1996,"Canoeing Men's Kayak Singles, 1,000 metres",Silver
3429,13276,Summer,1996,"Canoeing Men's Kayak Doubles, 500 metres",Silver
3430,13276,Summer,2000,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
3431,13276,Summer,2004,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver
3432,13286,Winter,1964,Luge Men's Singles,Silver
3433,13286,Winter,1968,Luge Men's Singles,Bronze
3434,13286,Winter,1968,Luge Mixed (Men)'s Doubles,Gold
3435,13286,Winter,1972,Luge Mixed (Men)'s Doubles,Bronze
3436,13290,Summer,1920,"Shooting Men's Trap, Team",Gold
3437,13292,Summer,1992,Gymnastics Women's Team All-Around,Silver
